Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
831,0.0,3.0,2.0205479452054793,0.4954544392250345,1.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,5.555555555555555,5.0,6.159420289855072,1.1666666666666667,1.0,1.0,6.0,6.0,1.0,2.41875,3.0,4.0,1.0,3.0,3.0,3.0,4.0,1.8426647767540751,5.0,0.0,1.506849315068493,2.2782324058919805,1.0,4.0,1.0,0.0,2.2222222222222223,0.0,0.0,1.9932177844762622,3.333333333333333,0.0,2.5,5.0,3.75,3.333333333333333,3.0,3.076923076923077,6.0,5.0,2.0,1.0,1.987179487179487,1.0,4.0,3.077956989247312,4.0,4.0,2.0,0.0,0.0,0.0,0.0,3.333333333333333,0.0,1.0,1.0,2.0,0.0,4.545454545454545,5.0,8.0,4.0,166000.0
832,8.235294117647058,1.0,0.3082191780821918,0.08787305148519481,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,4.0,5.0,6.666666666666666,5.0,9.63768115942029,9.166666666666666,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,2.568493150684932,0.9819967266775776,1.0,0.0,1.0,4.0,0.3906742281033396,2.905569007263922,0.7518796992481203,1.6314996232102486,0.0,0.0,5.0,5.0,2.5,3.333333333333333,2.0,1.5384615384615385,6.0,0.0,4.0,5.0,3.525641025641026,1.0,4.0,3.225806451612903,4.0,4.0,2.0,0.0,2.2371967654986524,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.545454545454545,0.0,8.0,4.0,151000.0
833,2.3529411764705883,3.0,0.7876712328767123,0.38551964289887586,1.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,5.0,6.666666666666666,6.25,9.492753623188406,8.833333333333332,1.0,1.0,12.0,13.0,1.0,1.39375,2.0,4.0,2.0,2.0,3.0,3.0,2.0,0.8557760453579022,5.0,0.0,1.9606164383561644,1.540098199672668,1.0,0.0,1.0,4.0,1.2749422390254148,4.300242130750606,0.0,2.816503391107762,3.333333333333333,0.0,5.0,5.0,3.75,3.333333333333333,2.0,3.8461538461538463,6.0,2.5,4.0,1.0,3.4615384615384617,1.0,4.0,4.119623655913979,4.0,4.0,2.0,1.348314606741573,0.5256064690026954,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,8.0,4.0,237000.0
834,0.0,3.0,2.705479452054795,0.40683353198251887,1.0,0.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.555555555555555,6.25,6.666666666666666,2.3333333333333335,1.0,1.0,6.0,10.0,1.0,1.125,3.0,4.0,1.0,3.0,3.0,3.0,4.0,0.3472714386959603,1.0,2.260812581913499,4.173801369863014,2.481178396072013,1.0,4.0,1.0,4.0,2.4826717076244487,0.0,0.0,2.2268274302938957,0.0,0.0,2.5,5.0,3.75,3.333333333333333,3.0,3.076923076923077,6.0,0.0,2.0,1.0,2.2115384615384617,1.0,4.0,3.172043010752688,4.0,4.0,2.0,0.0,0.0,0.0,0.0,2.638888888888889,0.0,1.0,2.0,2.0,0.0,0.9090909090909092,7.5,8.0,4.0,167000.0
835,0.0,3.0,1.8493150684931505,0.30732197527401905,1.0,0.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,4.444444444444445,6.25,6.44927536231884,1.8333333333333333,1.0,1.0,12.0,13.0,1.0,0.8500000000000001,3.0,4.0,1.0,3.0,3.0,3.0,4.0,1.0134656272147413,5.0,0.0,2.4486301369863015,1.872340425531915,1.0,2.0,1.0,4.0,1.7013232514177692,0.0,0.0,1.5259984928409946,3.333333333333333,0.0,2.5,0.0,3.75,3.333333333333333,3.0,3.076923076923077,6.0,0.0,2.0,1.0,2.1153846153846154,2.0,4.0,3.064516129032258,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.272727272727273,5.0,8.0,4.0,139950.0
836,0.0,3.0,1.3356164383561644,0.3879501741101685,1.0,0.0,3.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,2.0,3.333333333333333,7.5,5.652173913043478,7.5,1.0,1.0,12.0,6.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,3.0,1.0,0.7831325301204819,5.0,0.0,2.675513698630137,1.7463175122749592,1.0,4.0,1.0,4.0,1.53959252257929,0.0,0.0,1.3809344385832705,0.0,0.0,5.0,0.0,2.5,3.333333333333333,2.0,1.5384615384615385,3.0,0.0,4.0,1.0,3.2371794871794872,2.0,4.0,2.9301075268817205,4.0,4.0,2.0,2.0365168539325844,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.9090909090909092,10.0,8.0,4.0,128000.0
837,0.5882352941176471,4.0,2.363013698630137,0.31783869686134286,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,4.444444444444445,6.25,5.507246376811594,3.8333333333333335,1.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,4.0,0.5988660524450744,5.0,0.0,5.226883561643836,2.551554828150573,1.0,2.0,1.0,4.0,2.5729888678848982,0.0,0.0,2.3078372268274303,3.333333333333333,0.0,2.5,0.0,2.5,3.333333333333333,3.0,2.307692307692308,3.0,0.0,2.0,5.0,1.698717948717949,2.0,4.0,5.456989247311828,4.0,4.0,2.0,0.0,1.5633423180592994,2.2727272727272725,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.545454545454545,2.5,0.0,4.0,153500.0
838,8.235294117647058,4.0,0.0,0.017761574236369163,1.0,1.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,5.0,5.555555555555555,5.0,7.3188405797101455,3.8333333333333335,1.0,1.0,6.0,6.0,1.0,0.9875,3.0,4.0,1.0,3.0,3.0,3.0,1.0,0.5846917080085047,5.0,0.0,0.6549657534246576,0.79050736497545,1.0,4.0,1.0,4.0,0.31295946229783655,2.440677966101695,0.0,1.2302185380557649,3.333333333333333,0.0,2.5,5.0,2.5,3.333333333333333,3.0,2.307692307692308,6.0,0.0,4.0,5.0,2.5,2.0,2.0,1.774193548387097,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,9.09090909090909,5.0,8.0,4.0,100000.0
839,0.0,3.0,1.8493150684931505,0.38444460024772725,1.0,0.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,4.444444444444445,6.25,8.91304347826087,9.333333333333334,1.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,4.704623287671233,1.7986906710310966,1.0,0.0,1.0,4.0,1.606805293005671,0.0,0.0,1.4412207987942727,0.0,0.0,2.5,5.0,3.75,3.333333333333333,2.0,3.076923076923077,6.0,0.0,2.0,1.0,3.333333333333333,2.0,2.0,2.3655913978494625,4.0,4.0,2.0,1.952247191011236,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.545454545454545,5.0,8.0,4.0,144000.0
840,1.7647058823529413,3.0,1.678082191780822,0.4892378882423053,1.0,0.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,0.0,4.444444444444445,6.25,5.362318840579711,7.5,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,0.6236711552090716,5.0,0.0,1.7808219178082192,1.2569558101472995,1.0,0.0,1.0,4.0,0.9115731989077924,2.0920096852300243,0.0,1.6314996232102486,0.0,0.0,2.5,0.0,3.75,3.333333333333333,3.0,3.076923076923077,6.0,0.0,2.0,5.0,1.6346153846153846,2.0,2.0,1.6129032258064515,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.6363636363636367,5.0,8.0,4.0,130500.0
841,2.9411764705882355,2.0,1.7958904109589044,0.5073733903573349,1.0,1.0,0.0,3.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,5.0,5.555555555555555,8.75,3.8405797101449273,0.0,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,1.0,0.27639971651311124,5.0,0.0,2.208904109589041,1.099836333878887,1.0,4.0,0.0,4.0,0.9997899600924176,3.254237288135593,0.0,2.162773172569706,0.0,0.0,5.0,0.0,5.0,3.333333333333333,1.0,3.8461538461538463,6.0,0.0,2.0,5.0,1.25,2.0,2.0,2.6881720430107525,4.0,4.0,1.0,0.0,0.0,2.5098814229249014,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.8181818181818183,5.0,8.0,4.0,140000.0
842,2.9411764705882355,4.0,1.3356164383561644,0.4272126013695109,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,5.0,4.444444444444445,8.75,2.318840579710145,8.666666666666668,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,2.7825342465753424,1.0638297872340425,1.0,2.0,1.0,4.0,1.3106490233144297,2.8135593220338984,0.0,2.270158251695554,0.0,0.0,5.0,0.0,3.75,3.333333333333333,2.0,4.615384615384616,6.0,2.5,3.0,5.0,2.8205128205128203,2.0,4.0,4.610215053763441,2.0,4.0,1.0,0.4915730337078652,1.0512129380053907,0.6719367588932806,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.545454545454545,5.0,8.0,4.0,157500.0
843,3.5294117647058827,3.0,2.089041095890411,0.36084040290728925,1.0,0.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,7.0,5.555555555555555,7.5,6.811594202898551,2.6666666666666665,1.0,1.0,6.0,6.0,1.0,1.14375,3.0,4.0,1.0,3.0,3.0,1.0,4.0,0.5527994330262225,0.0,3.532110091743119,1.1815068493150684,1.8445171849427169,1.0,4.0,1.0,4.0,1.7454316320100818,0.0,0.0,1.565561416729465,3.333333333333333,0.0,2.5,5.0,3.75,3.333333333333333,3.0,3.076923076923077,6.0,0.0,4.0,1.0,2.2756410256410255,1.0,4.0,3.293010752688172,2.0,2.0,2.0,0.0,1.738544474393531,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.6363636363636367,5.0,8.0,4.0,174900.0
844,4.117647058823529,3.0,2.0205479452054793,0.31316459837808786,1.0,0.0,3.0,3.0,0.0,0.0,0.0,12.0,0.0,2.0,2.0,2.0,4.444444444444445,3.75,6.44927536231884,1.8333333333333333,1.0,1.0,3.0,3.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,7.705479452054794,2.9459901800327333,1.0,0.0,0.0,4.0,3.07918504515858,0.0,0.0,2.761868877166541,0.0,0.0,5.0,0.0,7.5,6.666666666666666,3.0,6.153846153846154,6.0,0.0,2.0,5.0,2.24102564102564,2.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.454545454545454,2.5,8.0,4.0,141000.0
845,1.7647058823529413,4.0,2.705479452054795,0.5312112926219356,1.0,0.0,0.0,3.0,0.0,4.0,0.0,17.0,0.0,2.0,0.0,0.0,4.444444444444445,8.75,3.1159420289855073,0.0,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,2.0,5.0,0.0,5.0,0.0,3.75,1.4337152209492634,1.0,2.0,1.0,4.0,1.1384162990968285,2.6150121065375305,0.0,2.0384325546345137,0.0,0.0,2.5,5.0,5.0,3.333333333333333,3.0,3.8461538461538463,6.0,2.5,2.0,5.0,1.7307692307692308,2.0,6.0,4.838709677419355,4.0,4.0,2.0,2.9353932584269664,0.0,1.91699604743083,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.545454545454545,5.0,8.0,4.0,153900.0
846,3.8235294117647056,3.0,2.193150684931507,0.7173338942251513,1.0,0.0,0.0,3.0,0.0,1.0,0.0,19.0,5.0,2.0,0.0,6.0,4.444444444444445,5.0,7.463768115942029,5.166666666666667,1.0,1.0,6.0,6.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,1.0,0.0,2.4627923458540044,5.0,0.0,0.0,2.2749590834697218,1.0,4.0,1.0,4.0,2.871245536651964,0.0,0.0,2.575357950263753,3.333333333333333,0.0,5.0,0.0,3.75,3.333333333333333,3.0,3.076923076923077,3.0,5.0,4.0,2.0,2.564102564102564,0.0,4.0,4.106182795698925,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.5,8.0,4.0,171000.0
847,2.3529411764705883,3.0,1.8493150684931505,0.37472247540255677,1.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,5.0,6.666666666666666,5.0,8.768115942028986,7.166666666666667,1.0,1.0,6.0,6.0,1.0,0.8562500000000001,2.0,4.0,2.0,2.0,3.0,3.0,0.0,0.9089298369950389,5.0,0.0,0.9717465753424658,1.2111292962356792,1.0,0.0,1.0,4.0,1.4114681789540011,3.723970944309927,0.0,2.7147701582516954,3.333333333333333,0.0,5.0,5.0,3.75,3.333333333333333,2.0,3.8461538461538463,6.0,2.5,4.0,1.0,3.141025641025641,2.0,4.0,2.856182795698925,4.0,4.0,2.0,1.6432584269662922,0.9703504043126685,1.8972332015810276,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.454545454545454,7.5,8.0,4.0,213000.0
848,0.0,3.0,0.5136986301369862,0.6647970272733648,1.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,2.0,4.444444444444445,6.25,7.246376811594203,3.6666666666666665,1.0,1.0,6.0,10.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,0.0,1.0,0.8150248051027641,5.0,0.0,1.7294520547945205,1.414075286415712,1.0,0.0,1.0,4.0,1.1132115101869355,0.0,0.0,0.9984928409947249,3.333333333333333,0.0,2.5,0.0,3.75,3.333333333333333,3.0,2.307692307692308,6.0,2.5,1.0,1.0,2.467948717948718,2.0,2.0,2.271505376344086,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.363636363636363,7.5,8.0,4.0,133500.0
849,1.7647058823529413,3.0,1.8493150684931505,2.070625628081984,1.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,0.0,5.555555555555555,8.75,2.608695652173913,7.833333333333333,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,3.882705479452055,1.4844517184942718,1.0,4.0,1.0,4.0,2.0436883007771476,5.089588377723971,0.0,3.813112283345893,0.0,0.0,7.5,0.0,6.25,3.333333333333333,3.0,6.153846153846154,6.0,2.5,2.0,5.0,0.41666666666666663,2.0,4.0,2.4193548387096775,1.0,4.0,2.0,3.4129213483146064,0.5390835579514826,0.0,0.0,3.038194444444444,0.0,0.0,2.0,2.0,0.0,7.272727272727273,5.0,8.0,4.0,240000.0
850,3.5294117647058827,3.0,2.0205479452054793,0.3879501741101685,1.0,0.0,3.0,3.0,0.0,2.0,0.0,24.0,1.0,2.0,0.0,7.0,5.555555555555555,7.5,7.536231884057971,7.333333333333333,3.0,1.0,9.0,10.0,1.0,2.25,2.0,2.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,2.2602739726027394,0.8641571194762685,1.0,0.0,1.0,4.0,1.596303297626549,3.6852300242130753,0.0,2.8654860587792013,0.0,0.0,5.0,5.0,3.75,3.333333333333333,3.0,3.8461538461538463,6.0,2.5,4.0,1.0,2.5961538461538463,1.0,4.0,3.440860215053764,4.0,4.0,2.0,0.7935393258426966,1.3477088948787062,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.363636363636363,2.5,8.0,4.0,187000.0
851,5.882352941176471,4.0,0.5136986301369862,0.14653298745004556,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,4.0,2.0,5.555555555555555,5.0,9.492753623188406,8.833333333333332,1.0,1.0,12.0,13.0,1.0,1.0625,2.0,4.0,2.0,2.0,3.0,0.0,2.0,1.167611622962438,5.0,0.0,0.8090753424657535,1.3878887070376433,1.0,0.0,1.0,4.0,1.079605124973745,0.0,0.0,0.9683496608892238,3.333333333333333,0.0,2.5,0.0,1.25,3.333333333333333,2.0,0.7692307692307693,6.0,0.0,4.0,1.0,3.4615384615384617,0.0,4.0,2.8225806451612905,4.0,4.0,2.0,0.9831460674157304,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,9.09090909090909,2.5,8.0,4.0,131500.0
852,5.882352941176471,3.0,0.7643835616438364,0.08862090724251559,1.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,7.777777777777778,5.0,9.492753623188406,8.833333333333332,1.0,1.0,12.0,13.0,1.0,0.25,2.0,4.0,2.0,2.0,3.0,1.0,5.0,0.0,5.0,0.0,5.449486301369864,2.083469721767594,1.0,0.0,1.0,4.0,2.3566477630749842,0.0,0.0,2.1137905048982666,0.0,0.0,5.0,0.0,2.5,3.333333333333333,2.0,3.8461538461538463,6.0,2.5,4.0,1.0,3.4615384615384617,0.0,4.0,2.6881720430107525,4.0,4.0,2.0,1.0042134831460674,0.2695417789757413,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.6363636363636367,0.0,8.0,4.0,215000.0
853,3.235294117647059,3.0,1.095890410958904,0.27240645960410387,1.0,0.0,3.0,3.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,4.0,6.666666666666666,5.0,5.0,0.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,0.6449326718639263,5.0,0.0,2.3715753424657535,1.502454991816694,1.0,2.0,1.0,4.0,1.2266330602814535,3.5254237288135593,0.0,2.4717407686510926,0.0,0.0,5.0,0.0,5.0,3.333333333333333,3.0,3.8461538461538463,6.0,5.0,2.0,5.0,1.4743589743589745,2.0,2.0,1.6129032258064515,4.0,4.0,2.0,0.0,0.0,0.0,0.0,2.1875,0.0,0.0,2.0,2.0,0.0,6.363636363636363,2.5,8.0,4.0,164000.0
854,3.5294117647058827,3.0,2.257876712328766,0.5045689312673818,1.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,7.0,5.555555555555555,6.25,6.666666666666666,2.3333333333333335,1.0,1.0,8.0,6.0,1.0,0.71875,3.0,2.0,1.0,3.0,3.0,1.0,4.0,0.9992912827781715,5.0,0.0,2.4101027397260273,1.8445171849427169,1.0,4.0,1.0,4.0,2.3335433732409157,0.0,0.0,2.093067068575735,0.0,0.0,2.5,5.0,3.75,3.333333333333333,3.0,3.8461538461538463,6.0,2.5,1.0,1.0,2.2115384615384617,1.0,4.0,4.334677419354839,4.0,4.0,2.0,1.2640449438202248,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,6.363636363636363,7.5,8.0,4.0,158000.0
855,0.0,3.0,2.7739726027397262,0.776835167916988,1.0,0.0,3.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,2.0,4.444444444444445,3.75,6.0144927536231885,4.0,3.0,1.0,13.0,10.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,2.0,0.0,0.5421686746987951,4.0,7.110091743119265,1.5924657534246576,2.885433715220949,1.0,4.0,1.0,4.0,3.0350766645662675,0.0,0.0,2.7223059532780707,3.333333333333333,0.0,2.5,5.0,3.75,3.333333333333333,3.0,3.076923076923077,6.0,2.5,2.0,1.0,1.9230769230769231,2.0,4.0,3.0510752688172045,4.0,4.0,2.0,0.0,5.633423180592993,0.0,0.0,5.416666666666666,0.0,0.0,2.0,2.0,0.0,5.454545454545454,0.0,8.0,0.0,170000.0
856,0.0,3.0,1.54417808219178,0.2616092921077847,1.0,0.0,0.0,3.0,0.0,0.0,0.0,19.0,2.0,2.0,0.0,2.0,4.444444444444445,8.75,6.521739130434783,10.0,1.0,1.0,6.0,6.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,3.0,0.0,1.167611622962438,5.0,0.0,1.6309931506849316,1.702127659574468,1.0,0.0,1.0,4.0,1.482881747532031,0.0,0.0,1.3300678221552373,3.333333333333333,0.0,2.5,5.0,3.75,3.333333333333333,3.0,3.076923076923077,6.0,0.0,4.0,5.0,2.1474358974358974,2.0,2.0,1.7473118279569895,4.0,4.0,2.0,0.0,1.4016172506738545,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.727272727272727,10.0,8.0,4.0,127000.0
857,3.5294117647058827,3.0,1.7897260273972595,0.4519853233307626,1.0,0.0,0.0,2.0,0.0,4.0,1.0,5.0,2.0,2.0,0.0,7.0,5.555555555555555,6.25,7.6811594202898545,4.666666666666667,1.0,1.0,9.0,6.0,2.0,0.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,0.8947554925584691,3.0,2.850589777195282,0.0,1.5384615384615385,1.0,4.0,1.0,4.0,1.4534761604704893,0.0,0.0,1.303692539562924,3.333333333333333,0.0,2.5,0.0,3.75,3.333333333333333,3.0,2.307692307692308,6.0,0.0,4.0,5.0,2.7564102564102564,2.0,4.0,3.870967741935484,4.0,1.0,2.0,0.0,0.0,0.3359683794466403,0.0,0.0,0.0,2.0,2.0,2.0,0.0,8.181818181818182,5.0,8.0,4.0,147000.0
858,2.3529411764705883,3.0,1.506849315068493,0.3190072214821566,1.0,0.0,3.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,5.555555555555555,5.0,8.840579710144928,7.5,1.0,1.0,6.0,6.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,3.0051369863013697,1.148936170212766,1.0,2.0,1.0,4.0,0.7729468599033816,3.7723970944309926,0.0,2.160889223813112,0.0,0.0,5.0,5.0,3.75,3.333333333333333,3.0,3.076923076923077,6.0,2.5,4.0,1.0,3.173076923076923,0.0,4.0,2.3051075268817205,4.0,4.0,2.0,0.0,0.48517520215633425,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.8181818181818183,7.5,8.0,4.0,174000.0
859,0.0,3.0,2.0205479452054793,0.42534296197620886,1.0,0.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,2.0,6.666666666666666,5.0,7.536231884057971,4.333333333333334,1.0,1.0,6.0,6.0,1.0,1.18125,3.0,4.0,1.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,4.666095890410959,1.7839607201309329,1.0,4.0,1.0,4.0,2.176013442554085,0.0,0.0,1.9517709118311983,0.0,0.0,5.0,0.0,3.75,3.333333333333333,3.0,3.076923076923077,6.0,2.5,4.0,1.0,2.5961538461538463,1.0,4.0,3.219086021505376,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,4.545454545454545,7.5,8.0,3.0,152000.0
860,2.3529411764705883,3.0,2.446232876712328,0.45474304143588307,1.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,3.0,2.0,0.0,5.0,5.555555555555555,7.5,6.956521739130435,5.666666666666666,1.0,1.0,6.0,6.0,1.0,1.375,3.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0967399007795888,5.0,0.0,1.8621575342465755,1.7250409165302782,1.0,4.0,1.0,4.0,2.474270111321151,5.530266343825666,0.0,4.370761115297664,3.333333333333333,0.0,5.0,5.0,5.0,3.333333333333333,2.0,5.384615384615384,6.0,2.5,2.0,1.0,2.33974358974359,2.0,4.0,4.15994623655914,4.0,4.0,2.0,0.0,0.8760107816711591,0.0,0.0,3.854166666666667,0.0,1.0,2.0,2.0,0.0,6.363636363636363,0.0,8.0,4.0,250000.0
861,1.7647058823529413,3.0,1.1643835616438356,0.2964313258080348,1.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,6.666666666666666,8.75,3.333333333333333,8.0,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,3.904109589041096,1.492635024549918,1.0,2.0,1.0,4.0,1.214030665826507,2.4891041162227605,0.0,2.0572720422004522,0.0,0.0,2.5,5.0,3.75,3.333333333333333,2.0,3.8461538461538463,6.0,2.5,2.0,5.0,0.9615384615384616,2.0,2.0,1.4516129032258065,4.0,4.0,2.0,0.0,3.2345013477088944,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.545454545454545,2.5,8.0,4.0,189950.0
862,10.0,3.0,1.8493150684931505,0.4826006683960831,1.0,0.0,3.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,1.0,2.0,4.444444444444445,3.75,6.739130434782608,2.5,3.0,1.0,9.0,6.0,2.0,0.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,1.490077958894401,5.0,0.0,0.8476027397260275,1.7004909983633387,1.0,0.0,1.0,4.0,1.4807813484562065,0.0,0.0,1.3281838733986437,3.333333333333333,0.0,2.5,5.0,3.75,3.333333333333333,3.0,3.076923076923077,6.0,0.0,4.0,1.0,2.2435897435897436,2.0,4.0,3.387096774193548,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.727272727272727,10.0,8.0,4.0,131500.0
863,0.0,3.0,2.054794520547945,0.3913155250181121,1.0,1.0,3.0,3.0,0.0,0.0,0.0,20.0,2.0,2.0,0.0,2.0,5.555555555555555,5.0,8.115942028985508,5.833333333333334,3.0,1.0,6.0,10.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,0.5988660524450744,5.0,0.0,3.0051369863013697,1.702127659574468,1.0,4.0,1.0,4.0,1.6026044948540221,0.0,0.0,1.4374529012810853,0.0,0.0,5.0,0.0,3.75,3.333333333333333,3.0,3.076923076923077,6.0,0.0,4.0,1.0,2.916666666666667,2.0,4.0,3.225806451612903,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.6363636363636367,10.0,8.0,4.0,152000.0
